zip,price,sqft,bedrooms,sale_type,ZIPCODE,total_parks,total_park_area,total_lines,total_stations,"$1 under $25,000","$100,000 under $200,000","$200,000 or more","$25,000 under $50,000","$50,000 under $75,000","$75,000 under $100,000",total_crimes,BURGLARY,DANGEROUS WEAPONS,DANGEROUS DRUGS,FELONY ASSAULT,ROBBERY,FELONY,MISDEMEANOR,VIOLATION,total_projects,White,Black,TotalPop,Asian,Income,Poverty,Unemployment,Percent,2010 Persons Per Acre ,2010 Total Acres,Number ,2010,2000,total_bus,Cigarette Retail Dealer,Newsstand,Laundries,Laundry,Sidewalk Cafe
10001,4970000.0,1782.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,5030000.0,1700.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,3890000.0,1536.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,9300000.0,3780.0,0.0,Apartment For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,735000.0,700.0,1.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,3700000.0,2258.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,5000000.0,3239.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,1300000.0,981.0,1.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,1250000.0,764.0,1.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,4360000.0,1464.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,32000000.0,5161.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,449500.0,450.0,0.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,25000000.0,4460.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,12810000.0,3203.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,795000.0,675.0,2.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,9750000.0,3586.0,5.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,5888888.0,4200.0,4.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,16000000.0,4220.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,11880000.0,3039.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,6950000.0,6000.0,7.0,Townhouse For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,1265000.0,1100.0,2.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,12000000.0,3840.0,4.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,2295000.0,1800.0,3.0,Apartment For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,2600000.0,2055.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,9455000.0,2420.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,4750000.0,4200.0,3.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,8795000.0,2924.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,4200000.0,3370.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,7570000.0,2292.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,7935000.0,2320.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,1500000.0,783.0,1.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,1395000.0,714.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,2249000.0,1800.0,1.0,Co-op For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,7575000.0,2497.0,2.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,4950000.0,2250.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
10001,4990000.0,2202.0,3.0,Condo For Sale,10001.0,33.0,365798.03228229,22.0,7.0,3760.0,2480.0,2370.0,2430.0,1930.0,1340.0,5452.0,116.0,61.0,134.0,98.0,81.0,1713.0,3280.0,459.0,3.0,59.35000000000001,4.829411764705882,135500.0,24.205882352941185,116181.85294117648,13.426470588235288,6.5,29.635079149341248,67.40098490912182,2664.759999999999,225.14705882352942,117792.0,110137.0,498.0,93.0,23.0,14.0,2.0,9.0
